example_id,line_index,image,crop_fraction,degradation,gt_start_px,gt_end_px,pred_start_px,pred_end_px,interval_iou,boundary_mae_px,boundary_mae_normalized,center_error_px,center_error_normalized,sw_score,normalized_sw_score,mean_path_cosine,path_steps,target_windows,score_mode
153,51,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000050/A/linesImages/line_02.png,0.5,contrast,203.0,715.0,196.608,729.088,0.9615384615384615,10.23999999999998,0.009999999999999981,3.8479999999999563,0.0037578124999999574,157.7938995361328,2.390816659638376,0.8635449349880219,65,125,mutual-z+ink
154,52,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_14.png,0.2,noise,416.0,621.0,368.64,622.592,0.8072391633064516,24.476,0.02390234375,22.884000000000015,0.022347656250000014,56.92119216918945,1.8361674893286921,0.8850617348574675,26,125,mutual-z+ink
155,52,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_14.png,0.35,morphology,532.0,890.0,516.096,811.008,0.7462022337284437,47.44799999999998,0.04633593749999998,47.44799999999998,0.04633593749999998,73.10576629638672,1.9758315215239655,0.8691861701734138,33,125,mutual-z+ink
156,52,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_14.png,0.5,none,272.0,784.0,262.144,802.816,0.9469696969696969,14.336000000000013,0.014000000000000012,4.480000000000018,0.004375000000000018,162.8636016845703,2.4676303285540957,0.9783772483016505,66,125,mutual-z+ink
157,53,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_11.png,0.2,blur,195.0,400.0,155.648,557.056,0.5107023278061225,98.20400000000002,0.09590234375000002,58.85200000000003,0.05747265625000003,69.18257141113281,1.3836514282226562,0.8088790145185258,27,125,mutual-z+ink
158,53,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_11.png,0.35,contrast,508.0,866.0,507.904,892.928,0.9298121675531915,13.512,0.0131953125,13.41599999999994,0.013101562499999941,121.99562072753906,2.5956515048412565,0.8620804104399173,47,125,mutual-z+ink
159,53,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_11.png,0.5,noise,136.0,648.0,131.072,663.552,0.9615384615384615,10.240000000000009,0.010000000000000009,5.312000000000012,0.0051875000000000115,183.029541015625,2.8158390925480767,0.9576220735907555,64,125,mutual-z+ink
160,54,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/A/linesImages/line_04.png,0.2,morphology,156.0,361.0,139.264,352.256,0.8850885737994731,12.740000000000009,0.012441406250000009,12.740000000000009,0.012441406250000009,66.93042755126953,2.4789047241210938,0.7956512069702149,25,125,mutual-z+ink
161,54,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/A/linesImages/line_04.png,0.35,none,109.0,467.0,139.264,466.944,0.9153072625698324,15.159999999999997,0.014804687499999997,15.104000000000042,0.01475000000000004,121.16999816894531,3.0292499542236326,0.9670608147978783,40,125,mutual-z+ink
162,54,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/A/linesImages/line_04.png,0.5,blur,130.0,642.0,139.264,638.976,0.976,6.1440000000000055,0.006000000000000005,3.1200000000000045,0.0030468750000000044,149.95095825195312,2.4582124303598873,0.8306766731328652,61,125,mutual-z+ink
163,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/A/linesImages/line_04.png,0.2,contrast,455.0,660.0,450.56,712.704,0.7820129394531251,28.571999999999974,0.027902343749999975,24.131999999999948,0.02356640624999995,76.9040298461914,2.4032509326934814,0.8260704974333445,27,125,mutual-z+ink
164,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/A/linesImages/line_04.png,0.35,noise,427.0,785.0,425.984,778.24,0.9783407981816966,3.8880000000000052,0.003796875000000005,3.8880000000000337,0.003796875000000033,112.16751861572266,2.5492617867209693,0.889065798549425,42,125,mutual-z+ink
165,55,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/A/linesImages/line_04.png,0.5,morphology,233.0,745.0,245.76,761.856,0.9439998789840713,14.807999999999993,0.014460937499999993,14.807999999999993,0.014460937499999993,158.73638916015625,2.4420982947716348,0.8994112390963758,61,125,mutual-z+ink
166,56,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_02.png,0.2,none,356.0,561.0,352.256,565.248,0.9624774639423074,3.9960000000000377,0.003902343750000037,0.25200000000000955,0.0002460937500000093,70.178955078125,2.419963968211207,0.8408026384810606,24,125,mutual-z+ink
167,56,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_02.png,0.35,blur,333.0,691.0,262.144,704.512,0.8092809606481483,42.18399999999997,0.04119531249999997,28.672000000000025,0.028000000000000025,118.40243530273438,2.152771550958807,0.8117601683606273,46,125,mutual-z+ink
168,56,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_02.png,0.5,contrast,328.0,840.0,303.104,811.008,0.8996304684706165,26.94399999999999,0.02631249999999999,26.94399999999996,0.02631249999999996,157.19728088378906,2.4951949346633184,0.9195075129469236,60,125,mutual-z+ink
169,57,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/B/linesImages/line_13.png,0.2,noise,226.0,431.0,212.992,425.984,0.9173241348941322,9.012000000000015,0.008800781250000014,9.012,0.00880078125,77.55855560302734,2.87253909640842,0.8428242576122283,25,125,mutual-z+ink
170,57,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/B/linesImages/line_13.png,0.35,morphology,292.0,650.0,204.8,663.552,0.7803780691964286,50.376000000000005,0.049195312500000005,36.823999999999955,0.035960937499999956,120.11082458496094,2.070876285947602,0.7996884821189775,45,125,mutual-z+ink
171,57,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/B/linesImages/line_13.png,0.5,none,117.0,629.0,163.84,630.784,0.9053610077386606,24.311999999999998,0.023742187499999998,24.312000000000012,0.02374218750000001,149.07095336914062,2.57018885119208,0.8364735203129905,56,125,mutual-z+ink
172,58,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/A/linesImages/line_11.png,0.2,blur,222.0,427.0,221.184,434.176,0.9624774639423077,3.995999999999995,0.0039023437499999952,3.180000000000007,0.0031054687500000067,49.69104766845703,1.7746802738734655,0.769144169986248,24,125,mutual-z+ink
173,58,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/A/linesImages/line_11.png,0.35,contrast,212.0,570.0,221.184,573.44,0.9650730411686587,6.312000000000026,0.006164062500000025,6.312000000000012,0.0061640625000000115,107.44446563720703,2.498708503190861,0.8950013573779616,43,125,mutual-z+ink
174,58,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/A/linesImages/line_11.png,0.5,noise,302.0,814.0,294.912,802.816,0.9647998027309437,9.135999999999996,0.008921874999999996,9.135999999999967,0.008921874999999968,151.9001007080078,2.4111127096509177,0.8841955434592044,61,125,mutual-z+ink
175,59,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/B/linesImages/line_14.png,0.2,morphology,533.0,738.0,524.288,753.664,0.8937290736607144,12.187999999999988,0.011902343749999988,3.475999999999999,0.003394531249999999,66.03113555908203,2.201037851969401,0.7524191731214523,25,125,mutual-z+ink
176,59,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/B/linesImages/line_14.png,0.35,none,441.0,799.0,401.408,835.584,0.8245504127358492,38.087999999999965,0.037195312499999966,1.504000000000019,0.0014687500000000187,120.27008056640625,2.2272237141927085,0.8400205772208131,46,125,mutual-z+ink
177,59,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/B/linesImages/line_14.png,0.5,blur,193.0,705.0,204.8,704.512,0.9759999999999999,6.144000000000034,0.006000000000000033,5.655999999999949,0.00552343749999995,146.5294647216797,2.3633784632528982,0.8046677249173323,60,125,mutual-z+ink
178,60,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/A/linesImages/line_04.png,0.2,contrast,260.0,465.0,237.568,540.672,0.6763355152027026,49.05200000000001,0.04790234375000001,26.620000000000005,0.025996093750000004,73.54401397705078,1.987676053433805,0.8215055851073101,29,125,mutual-z+ink
179,60,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/A/linesImages/line_04.png,0.35,noise,280.0,638.0,262.144,655.36,0.9104410807291666,17.608000000000004,0.017195312500000004,0.24799999999999045,0.00024218749999999067,126.32872009277344,2.5265744018554686,0.8776400744915008,45,125,mutual-z+ink
180,60,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/A/linesImages/line_04.png,0.5,morphology,218.0,730.0,237.568,737.28,0.9482976428901557,13.423999999999992,0.013109374999999993,13.423999999999978,0.013109374999999979,146.94927978515625,2.370149673954133,0.8410560513536135,60,125,mutual-z+ink
181,61,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/A/linesImages/line_05.png,0.2,none,298.0,503.0,286.72,507.904,0.9268301504629631,8.091999999999985,0.007902343749999985,3.187999999999988,0.0031132812499999885,78.83375549316406,2.919768721969039,0.8515360007683436,27,125,mutual-z+ink
182,61,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/A/linesImages/line_05.png,0.35,blur,204.0,562.0,229.376,565.248,0.9207635751616617,14.312000000000026,0.013976562500000025,14.312000000000012,0.013976562500000012,106.91268920898438,2.545540219261533,0.8400192452594638,40,125,mutual-z+ink
183,61,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000014/A/linesImages/line_05.png,0.5,contrast,229.0,741.0,229.376,770.048,0.945616655084207,14.712000000000003,0.014367187500000003,14.711999999999989,0.01436718749999999,156.81927490234375,2.2402753557477677,0.8636548098970632,61,125,mutual-z+ink
184,62,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/B/linesImages/line_07.png,0.2,noise,256.0,461.0,253.952,466.944,0.9624774639423076,3.9960000000000093,0.003902343750000009,1.947999999999979,0.0019023437499999796,59.78805160522461,2.1352875573294505,0.8320514913648367,24,125,mutual-z+ink
185,62,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/B/linesImages/line_07.png,0.35,morphology,215.0,573.0,245.76,565.248,0.8924245810055867,19.255999999999972,0.018804687499999972,11.504000000000019,0.011234375000000019,82.63499450683594,1.9217440582985101,0.7316126784102784,36,125,mutual-z+ink
186,62,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/B/linesImages/line_07.png,0.5,none,183.0,695.0,253.952,696.32,0.8592067326424062,36.136000000000024,0.035289062500000024,36.136000000000024,0.035289062500000024,138.4283447265625,2.4285674513432016,0.8888091566757514,52,125,mutual-z+ink
187,63,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/A/linesImages/line_12.png,0.2,blur,312.0,517.0,163.84,516.096,0.5779136935100239,74.532,0.07278515625,74.53199999999998,0.07278515624999998,57.064674377441406,1.3270854506381722,0.8129912051889632,27,125,mutual-z+ink
188,63,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/A/linesImages/line_12.png,0.35,contrast,363.0,721.0,360.448,729.088,0.9711371527777778,5.319999999999993,0.005195312499999993,2.768000000000029,0.0027031250000000284,102.99028778076172,2.2886730617947046,0.8760231822729111,45,125,mutual-z+ink
189,63,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000049/A/linesImages/line_12.png,0.5,noise,166.0,678.0,139.264,679.936,0.9469696969696969,14.336000000000013,0.014000000000000012,12.399999999999977,0.012109374999999978,149.62767028808594,2.2332488102699393,0.894713347312063,64,125,mutual-z+ink
190,64,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000028/B/linesImages/line_13.png,0.2,morphology,247.0,452.0,221.184,499.712,0.7360121783088235,36.763999999999996,0.035902343749999996,10.947999999999979,0.01069140624999998,62.484344482421875,1.7852669852120535,0.7133547643629404,26,125,mutual-z+ink
191,64,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000028/B/linesImages/line_13.png,0.35,none,141.0,499.0,204.8,499.712,0.8201565601373804,32.256,0.0315,32.25599999999997,0.03149999999999997,101.73356628417969,2.825932396782769,0.989490000738038,36,125,mutual-z+ink
192,64,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000028/B/linesImages/line_13.png,0.5,blur,183.0,695.0,204.8,696.32,0.9549598690875086,11.56000000000003,0.01128906250000003,11.56000000000006,0.011289062500000058,142.03250122070312,2.2192578315734863,0.8162275180220604,56,125,mutual-z+ink
193,65,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_01.png,0.2,contrast,294.0,499.0,294.912,499.712,0.9921054678385317,0.8119999999999834,0.0007929687499999838,0.8120000000000118,0.0007929687500000115,68.0540542602539,2.5205205281575522,0.7672779113864121,23,125,mutual-z+ink
194,65,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_01.png,0.35,noise,479.0,837.0,450.56,827.392,0.9015422834075149,19.023999999999972,0.018578124999999973,19.024,0.018578125,115.40751647949219,2.508859053902004,0.850478133694692,44,125,mutual-z+ink
195,65,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_01.png,0.5,morphology,277.0,789.0,253.952,794.624,0.9469696969696969,14.336000000000013,0.014000000000000012,8.711999999999989,0.00850781249999999,149.14547729492188,2.1306496756417412,0.7524832278610237,62,125,mutual-z+ink
196,66,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000016/B/linesImages/line_04.png,0.2,none,612.0,817.0,606.208,811.008,0.9440965501537061,5.891999999999996,0.005753906249999996,5.892000000000053,0.0057539062500000515,64.24513244628906,2.3794493498625577,0.9041009694337845,24,125,mutual-z+ink
197,66,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000016/B/linesImages/line_04.png,0.35,blur,226.0,584.0,188.416,573.44,0.878296392169552,24.071999999999974,0.023507812499999975,24.072000000000003,0.023507812500000003,112.9508056640625,2.305118482940051,0.7764960209077055,44,125,mutual-z+ink
198,66,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000016/B/linesImages/line_04.png,0.5,contrast,175.0,687.0,188.416,753.664,0.861612265494311,40.03999999999999,0.03910156249999999,40.039999999999964,0.039101562499999964,162.96450805664062,2.328064400809152,0.8674890358121164,62,125,mutual-z+ink
199,67,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_05.png,0.2,noise,94.0,299.0,65.536,286.72,0.8254805880135697,20.371999999999986,0.019894531249999986,20.371999999999986,0.019894531249999986,65.17066955566406,2.413728502061632,0.8882900740091617,26,125,mutual-z+ink
200,67,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_05.png,0.35,morphology,424.0,782.0,352.256,786.432,0.824550412735849,38.08800000000002,0.03719531250000002,33.65599999999995,0.03286718749999995,101.11052703857422,1.8383732188831676,0.806570363315669,44,125,mutual-z+ink
201,67,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000009/A/linesImages/line_05.png,0.5,none,455.0,967.0,442.368,958.464,0.9596517177755074,10.583999999999975,0.010335937499999975,10.583999999999946,0.010335937499999948,143.2450714111328,2.2737312922402033,0.9134176916653111,62,125,mutual-z+ink
202,68,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000026/A/linesImages/line_08.png,0.2,blur,193.0,398.0,204.8,409.6,0.8919667590027699,11.700000000000017,0.011425781250000017,11.700000000000045,0.011425781250000044,43.874114990234375,1.754964599609375,0.7648739721626043,24,125,mutual-z+ink
203,68,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000026/A/linesImages/line_08.png,0.35,contrast,139.0,497.0,204.8,507.904,0.7920759872487151,38.352000000000004,0.037453125000000004,38.351999999999975,0.037453124999999976,80.3148193359375,2.170670792863176,0.8028596904542711,36,125,mutual-z+ink
204,68,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000026/A/linesImages/line_08.png,0.5,noise,242.0,754.0,221.184,761.856,0.9469696969696969,14.335999999999999,0.013999999999999999,6.480000000000018,0.006328125000000018,168.4952392578125,2.477871165556066,0.8789000883698463,64,125,mutual-z+ink
205,69,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/B/linesImages/line_08.png,0.2,morphology,277.0,482.0,262.144,573.44,0.6585372121710525,53.148000000000025,0.051902343750000024,38.29200000000003,0.03739453125000003,67.56526947021484,1.689131736755371,0.7450436290640098,26,125,mutual-z+ink
206,69,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/B/linesImages/line_08.png,0.35,none,267.0,625.0,262.144,630.784,0.9711371527777778,5.319999999999993,0.005195312499999993,0.46399999999999864,0.00045312499999999867,124.1545181274414,2.6990112636400307,0.854594561126497,45,125,mutual-z+ink
207,69,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/B/linesImages/line_08.png,0.5,blur,215.0,727.0,212.992,720.896,0.9842181444646775,4.056000000000026,0.003960937500000025,4.05600000000004,0.003960937500000039,139.0173797607422,2.1387289193960335,0.7733516746468968,59,125,mutual-z+ink
208,70,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000036/A/linesImages/line_15.png,0.2,contrast,603.0,808.0,598.016,835.584,0.8629108297413793,16.283999999999992,0.015902343749999992,11.299999999999955,0.011035156249999956,63.027618408203125,2.1009206136067706,0.8202794006577244,27,125,mutual-z+ink
209,70,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000036/A/linesImages/line_15.png,0.35,noise,579.0,937.0,581.632,851.968,0.7551284916201118,43.831999999999994,0.042804687499999994,41.200000000000045,0.040234375000000044,73.2037353515625,2.0915352957589284,0.8614344723296888,33,125,mutual-z+ink
210,70,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000036/A/linesImages/line_15.png,0.5,morphology,312.0,824.0,303.104,851.968,0.9328358208955223,18.431999999999988,0.017999999999999988,9.535999999999945,0.009312499999999946,145.0629119873047,2.133278117460363,0.7874252055700008,65,125,mutual-z+ink
211,71,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/B/linesImages/line_02.png,0.2,none,597.0,802.0,614.4,819.2,0.8442844284428442,17.30000000000001,0.01689453125000001,17.299999999999955,0.016894531249999956,67.78182220458984,2.606993161714994,0.8727186371882757,24,125,mutual-z+ink
212,71,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/B/linesImages/line_02.png,0.35,blur,502.0,860.0,417.792,819.2,0.7173095014111007,62.50399999999999,0.06103906249999999,62.50400000000002,0.06103906250000002,97.5065689086914,1.950131378173828,0.8341097190976143,40,125,mutual-z+ink
213,71,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000065/B/linesImages/line_02.png,0.5,contrast,280.0,792.0,237.568,811.008,0.8928571428571428,30.720000000000013,0.030000000000000013,11.711999999999989,0.01143749999999999,183.81846618652344,2.6259780883789063,0.9303705116261297,67,125,mutual-z+ink
214,72,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/A/linesImages/line_11.png,0.2,noise,279.0,484.0,278.528,524.288,0.8341471354166667,20.379999999999995,0.019902343749999996,19.908000000000015,0.019441406250000015,69.59730529785156,2.319910176595052,0.8166878154644599,26,125,mutual-z+ink
215,72,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/A/linesImages/line_11.png,0.35,morphology,352.0,710.0,270.336,712.704,0.8092809606481483,42.18399999999997,0.04119531249999997,39.48000000000002,0.03855468750000002,106.197021484375,1.9308549360795455,0.7734464609428592,46,125,mutual-z+ink
216,72,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000052/A/linesImages/line_11.png,0.5,none,193.0,705.0,245.76,712.704,0.8836568508227761,30.23199999999997,0.02952343749999997,30.23199999999997,0.02952343749999997,152.20516967773438,2.670266134697094,0.9459829163133052,57,125,mutual-z+ink
217,73,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000036/A/linesImages/line_08.png,0.2,blur,645.0,850.0,655.36,835.584,0.8791414634146338,12.388000000000034,0.012097656250000033,2.02800000000002,0.0019804687500000195,43.432716369628906,1.888378972592561,0.7180107655850324,22,125,mutual-z+ink
218,73,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000036/A/linesImages/line_08.png,0.35,contrast,489.0,847.0,466.944,827.392,0.8903740501399795,20.831999999999965,0.020343749999999966,20.831999999999994,0.020343749999999994,100.82489776611328,2.191845603611158,0.8126675731096512,39,125,mutual-z+ink
219,73,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000036/A/linesImages/line_08.png,0.5,noise,222.0,734.0,196.608,761.856,0.9057971014492753,26.623999999999995,0.025999999999999995,1.231999999999971,0.0012031249999999716,154.22076416015625,2.1126132076733732,0.8741085841771095,62,125,mutual-z+ink
220,74,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000038/A/linesImages/line_03.png,0.2,morphology,736.0,941.0,737.28,925.696,0.9191024390243905,8.291999999999973,0.008097656249999974,7.011999999999944,0.006847656249999945,55.44982147216797,2.410861803137738,0.8438898454541746,23,125,mutual-z+ink
221,74,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000038/A/linesImages/line_03.png,0.35,none,543.0,901.0,548.864,917.504,0.9402730010894408,11.184000000000026,0.010921875000000025,11.183999999999969,0.01092187499999997,115.73632049560547,2.571918233235677,0.8614394136807985,45,125,mutual-z+ink
222,74,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000038/A/linesImages/line_03.png,0.5,blur,371.0,883.0,294.912,917.504,0.8223684210526314,55.29600000000002,0.05400000000000002,20.79200000000003,0.02030468750000003,152.04701232910156,1.92464572568483,0.8293451903358339,63,125,mutual-z+ink
223,75,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000026/A/linesImages/line_10.png,0.2,contrast,317.0,522.0,327.68,540.672,0.868772130619836,14.676000000000016,0.014332031250000016,14.676000000000045,0.014332031250000044,56.715763092041016,2.181375503540039,0.872421172948984,26,125,mutual-z+ink
224,75,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000026/A/linesImages/line_10.png,0.35,noise,497.0,855.0,491.52,876.544,0.9298121675531915,13.512,0.0131953125,8.031999999999925,0.007843749999999927,103.53023529052734,2.070604705810547,0.8389401197433471,45,125,mutual-z+ink
225,75,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000026/A/linesImages/line_10.png,0.5,morphology,102.0,614.0,147.456,606.208,0.8959999999999999,26.62400000000001,0.02600000000000001,18.831999999999994,0.018390624999999994,102.84063720703125,1.773114434603987,0.890048157955919,56,125,mutual-z+ink
226,76,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000060/A/linesImages/line_01.png,0.2,none,276.0,481.0,221.184,475.136,0.7664501031499215,30.33999999999999,0.02962890624999999,30.339999999999975,0.029628906249999976,65.38844299316406,2.1093046126827115,0.8092359205087026,27,125,mutual-z+ink
227,76,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000060/A/linesImages/line_01.png,0.35,blur,438.0,796.0,442.368,811.008,0.9480547334105434,9.688000000000017,0.009460937500000016,9.687999999999988,0.009460937499999988,99.31092834472656,2.06897767384847,0.7794595233031681,42,125,mutual-z+ink
228,76,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000060/A/linesImages/line_01.png,0.5,contrast,208.0,720.0,221.184,745.472,0.9280781138366279,19.32799999999999,0.01887499999999999,19.327999999999975,0.018874999999999975,158.43194580078125,2.43741455078125,0.9392535100217725,61,125,mutual-z+ink
229,77,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000061/A/linesImages/line_10.png,0.2,noise,516.0,721.0,499.712,778.24,0.7360121783088235,36.76400000000001,0.03590234375000001,20.476,0.01999609375,62.98640441894531,1.852541306439568,0.7805445803701878,25,125,mutual-z+ink
